,CAN,COMPR,D1,D743,D841,D872,D894,EEN,EEN_DIS,EER,FDD,GCD,GCN,GCN_DIS,GCN_YEN,GCR,GCR_YER,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GLN_YEN_TARGET,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HICP,I77Q4I78Q1,I81Q1,I82Q1,I84Q2,I92Q4,I98Q1,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,M3N,M3R,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,TBN,TBR,TDN,TDN_YEN,TDN_YEN_DIS,TFT,TIME,TIN,TIN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,TRN_YEN_DIS,ULC,ULT,UNN,URT,URX,WIN,WLN,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX,
1989Q1,6399.4355 ,88.7322 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1373 ,-0.0209 ,0.8674 ,1257321.2013 ,0.9249 ,145102.4781 ,-2784.4425 ,0.1552 ,156887.9959 ,0.1582 ,532199.0289 ,3370.5315 ,0.0036 ,0.5692 ,451359.0046 ,0.4827 ,28124.6196 ,8798.2936 ,0.0094 ,0.0301 ,8.3279 ,-29583.2102 ,0.0000 ,0.0000 ,-0.0316 ,-0.0316 ,363100.9918 ,12547.6195 ,0.0134 ,421775.7944 ,0.4511 ,-1458.5906 ,-0.0016 ,143643.8874 ,0.1536 ,77.8277 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0101 ,0.0132 ,42130.8297 ,0.0451 ,0.9444 ,200852.2690 ,212679.2892 ,12611002.9111 ,124145.6772 ,112507.8400 ,113505.6811 ,8.8163 ,113733.8533 ,1819483.9507 ,9.3588 ,14.7279 ,15.6243 ,0.9927 ,263471.5849 ,265419.1816 ,-50509.5900 ,1549.7742 ,0.0017 ,29173.6829 ,0.0312 ,0.9453 ,573737.8008 ,606912.3189 ,662998.6852 ,-129901.2038 ,-0.1389 ,701334.4229 ,1.3097 ,10451.7930 ,7980.3782 ,155721.3811 ,0.1665 ,9.2896 ,0.0124 ,4849.6614 ,7442.0374 ,115939.2563 ,0.1240 ,0.0016 ,1.2459 ,77.0000 ,96884.0785 ,0.1036 ,190943.7162 ,24057.3957 ,0.0257 ,12201.6717 ,0.0131 ,0.2042 ,0.1855 ,0.4789 ,0.4837 ,11637.8372 ,0.0857 ,0.0937 ,475008.9319 ,13987996.0165 ,4.2220 ,0.9834 ,268321.2463 ,272861.2190 ,0.9426 ,934994.0022 ,0.0000 ,991902.0197 ,0.0000 ,990735.2164 ,0.8450 ,838109.9237 ,1.0012 ,934994.0022 ,0.0000 ,0.9556 ,1.0235 ,98.3084 ,24714.6906 ,
1989Q2,7901.8483 ,89.8956 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1388 ,-0.0362 ,0.8670 ,1275731.5041 ,0.9328 ,147019.1332 ,-2655.4832 ,0.1545 ,157614.2671 ,0.1572 ,541757.1884 ,2478.8273 ,0.0026 ,0.5692 ,458217.2157 ,0.4814 ,28764.6952 ,8633.2159 ,0.0091 ,0.0302 ,8.4959 ,-28317.3290 ,0.0000 ,0.0000 ,-0.0298 ,-0.0298 ,370609.5910 ,15524.5592 ,0.0163 ,429899.8868 ,0.4517 ,447.3662 ,0.0005 ,147466.4994 ,0.1549 ,78.7227 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0098 ,0.0128 ,43841.8882 ,0.0461 ,0.9511 ,203772.3616 ,214256.6234 ,12699149.5054 ,124413.8321 ,112932.5000 ,113692.5221 ,8.8755 ,114526.1912 ,1828192.4613 ,9.5786 ,14.7551 ,15.5378 ,1.0190 ,278590.2690 ,273396.9803 ,-42607.7416 ,3985.3763 ,0.0042 ,29746.9971 ,0.0313 ,0.9575 ,585768.6845 ,611785.5704 ,674998.5947 ,-133363.2729 ,-0.1401 ,704978.6224 ,1.3052 ,11366.3394 ,8708.5107 ,158527.5464 ,0.1665 ,9.4671 ,0.0131 ,3916.4720 ,9969.5523 ,118552.0445 ,0.1246 ,-0.0007 ,1.2503 ,78.0000 ,98744.1919 ,0.1037 ,193151.4666 ,24329.1068 ,0.0256 ,12477.7098 ,0.0131 ,0.2029 ,0.1845 ,0.4814 ,0.4867 ,11481.3321 ,0.0862 ,0.0923 ,482489.2079 ,14202160.5201 ,4.2724 ,0.9970 ,282506.7410 ,283366.5326 ,0.9496 ,951842.9907 ,0.0000 ,1002334.5238 ,0.0000 ,998051.6735 ,0.8511 ,853098.7989 ,1.0043 ,951842.9907 ,0.0000 ,0.9618 ,1.0352 ,98.7431 ,24877.4344 ,
1989Q3,6810.6041 ,86.2967 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1235 ,-0.0720 ,0.8801 ,1276450.2546 ,0.9434 ,149286.2188 ,-2500.0409 ,0.1548 ,158248.6601 ,0.1574 ,550662.5310 ,1607.3233 ,0.0017 ,0.5712 ,464759.4628 ,0.4821 ,29105.3107 ,9322.5689 ,0.0097 ,0.0302 ,8.6695 ,-29192.0771 ,0.0000 ,0.0000 ,-0.0303 ,-0.0303 ,371031.8791 ,16321.7261 ,0.0169 ,435567.3857 ,0.4518 ,-86.7664 ,-0.0001 ,149199.4524 ,0.1548 ,79.2719 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0101 ,0.0082 ,45513.8032 ,0.0472 ,0.9595 ,206620.2010 ,215331.0307 ,12787489.0410 ,124815.1300 ,113402.4400 ,113962.2569 ,8.8633 ,113847.4049 ,1833059.3348 ,9.6213 ,14.7685 ,15.3973 ,1.0113 ,274396.4498 ,271333.0449 ,-35797.1375 ,713.2154 ,0.0007 ,31151.0699 ,0.0323 ,0.9653 ,596282.4580 ,617700.9372 ,688168.0341 ,-127416.9678 ,-0.1322 ,712887.0453 ,1.1886 ,5784.9723 ,4866.8734 ,160564.1367 ,0.1665 ,9.9159 ,0.0139 ,6097.3887 ,8969.7081 ,119258.5045 ,0.1237 ,-0.0020 ,1.2545 ,79.0000 ,100071.5587 ,0.1038 ,193990.6272 ,24522.1160 ,0.0254 ,13018.8180 ,0.0135 ,0.2012 ,0.1829 ,0.4905 ,0.4926 ,11412.6900 ,0.0870 ,0.0914 ,492967.8011 ,14437047.1485 ,4.3471 ,1.0007 ,280493.8385 ,280302.7531 ,0.9592 ,964071.2389 ,0.0000 ,1005117.2096 ,0.0000 ,1005711.3878 ,0.8596 ,863999.6802 ,0.9994 ,964071.2389 ,0.0000 ,0.9701 ,1.0355 ,99.1023 ,24970.5220 ,
1989Q4,3656.0699 ,88.6109 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0704 ,-0.0775 ,0.9272 ,1302864.8143 ,0.9636 ,151908.9587 ,-1246.7313 ,0.1533 ,157653.5121 ,0.1545 ,570239.0759 ,11398.5334 ,0.0115 ,0.5754 ,480330.8591 ,0.4847 ,29778.8085 ,10482.8937 ,0.0106 ,0.0300 ,9.0148 ,-32712.0463 ,0.0000 ,0.0000 ,-0.0330 ,-0.0330 ,384431.9126 ,15334.1161 ,0.0155 ,447618.8128 ,0.4517 ,-2933.2378 ,-0.0030 ,148975.7209 ,0.1503 ,79.9956 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0106 ,0.0087 ,48046.1624 ,0.0485 ,0.9710 ,216333.2106 ,222798.2196 ,12882412.3702 ,125139.1082 ,113907.9800 ,114241.5614 ,8.9559 ,115560.7662 ,1847156.8506 ,10.1433 ,14.8220 ,15.2573 ,1.0047 ,284029.1647 ,282713.5288 ,-32141.0676 ,2927.1955 ,0.0030 ,33137.2624 ,0.0334 ,0.9738 ,607629.4421 ,624001.8960 ,705169.7345 ,-139828.3205 ,-0.1411 ,724170.3920 ,1.0247 ,14446.0945 ,14097.5158 ,165056.8259 ,0.1665 ,10.9036 ,0.0156 ,728.8745 ,1600.1420 ,121510.6205 ,0.1226 ,-0.0014 ,1.2585 ,80.0000 ,103099.1544 ,0.1040 ,200249.8294 ,24814.9496 ,0.0250 ,15049.2569 ,0.0152 ,0.2021 ,0.1841 ,0.4936 ,0.4984 ,11231.1282 ,0.0871 ,0.0897 ,503515.5133 ,14757414.4189 ,4.4204 ,1.0016 ,284758.0392 ,284313.6708 ,0.9715 ,991046.5804 ,0.0000 ,1020151.2855 ,0.0000 ,1013309.4591 ,0.8704 ,887947.4260 ,1.0068 ,991046.5804 ,0.0000 ,0.9788 ,1.0198 ,99.3549 ,25331.7668 ,
1990Q1,5299.8999 ,90.2278 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0165 ,-0.0416 ,0.9822 ,1321966.7634 ,0.9765 ,156426.7461 ,-1185.9025 ,0.1538 ,160183.8510 ,0.1550 ,589473.1775 ,9978.3224 ,0.0098 ,0.5796 ,495947.0285 ,0.4876 ,30503.3868 ,11564.6385 ,0.0114 ,0.0300 ,8.9812 ,-37023.1170 ,0.0000 ,0.0000 ,-0.0364 ,-0.0364 ,394298.7167 ,12551.2435 ,0.0123 ,458923.9115 ,0.4512 ,-6519.7302 ,-0.0064 ,149907.0159 ,0.1474 ,81.0400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0107 ,0.0104 ,49574.3605 ,0.0487 ,0.9851 ,224723.8662 ,228129.1562 ,12981717.4027 ,125794.1073 ,114846.9000 ,114843.7652 ,9.0008 ,116965.4019 ,1857779.3956 ,10.8609 ,14.8157 ,15.0574 ,1.0011 ,288569.4004 ,288255.4759 ,-26841.1677 ,1344.9888 ,0.0013 ,35019.3933 ,0.0344 ,0.9839 ,620624.6861 ,630780.8911 ,725775.2608 ,-142781.3103 ,-0.1404 ,737652.2011 ,1.0721 ,11388.3886 ,10622.5450 ,169319.7330 ,0.1665 ,11.0650 ,0.0159 ,3954.9111 ,3994.8442 ,123478.1978 ,0.1214 ,-0.0007 ,1.2624 ,81.0000 ,106217.6952 ,0.1044 ,205779.3579 ,24888.8921 ,0.0245 ,17209.6467 ,0.0169 ,0.2023 ,0.1849 ,0.4998 ,0.5051 ,10947.2073 ,0.0870 ,0.0870 ,516602.1863 ,15118990.5082 ,4.4982 ,1.0009 ,292524.3115 ,292250.3201 ,0.9839 ,1017118.5982 ,0.0000 ,1033711.2875 ,0.0000 ,1022679.9180 ,0.8812 ,910900.9030 ,1.0108 ,1017118.5982 ,0.0000 ,0.9855 ,1.0013 ,99.8730 ,25551.1095 ,
1990Q2,554.8144 ,85.2462 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0011 ,-0.0266 ,0.9980 ,1329478.3946 ,0.9961 ,160919.0478 ,149.3076 ,0.1558 ,161545.0705 ,0.1556 ,603042.5716 ,3082.8734 ,0.0030 ,0.5837 ,506452.4552 ,0.4902 ,31046.3000 ,11979.4293 ,0.0116 ,0.0301 ,8.8285 ,-41946.0826 ,0.0000 ,0.0000 ,-0.0406 ,-0.0406 ,394201.7157 ,8456.3716 ,0.0082 ,464506.3727 ,0.4496 ,-10899.7825 ,-0.0106 ,150019.2652 ,0.1452 ,81.6918 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0117 ,0.0091 ,50402.4542 ,0.0488 ,0.9949 ,226633.3198 ,227805.8753 ,13079706.1040 ,126205.3730 ,115418.2200 ,115198.7382 ,8.9946 ,116605.9319 ,1868307.7264 ,10.8718 ,14.8375 ,14.9091 ,0.9916 ,288885.5010 ,291341.1452 ,-26286.3532 ,-3099.0590 ,-0.0030 ,35581.8494 ,0.0344 ,0.9929 ,631034.3548 ,635536.0279 ,739122.8890 ,-140913.5302 ,-0.1364 ,744395.6441 ,1.0366 ,10914.1476 ,10528.3308 ,171916.9493 ,0.1664 ,10.4618 ,0.0135 ,3653.8735 ,2721.9449 ,123937.2430 ,0.1200 ,-0.0004 ,1.2661 ,82.0000 ,108470.9165 ,0.1050 ,208278.7998 ,24599.4144 ,0.0238 ,19227.0098 ,0.0186 ,0.2016 ,0.1845 ,0.5110 ,0.5137 ,10787.1530 ,0.0872 ,0.0855 ,530482.1113 ,15398266.5703 ,4.5962 ,0.9948 ,292539.3745 ,294063.0901 ,0.9952 ,1033154.7435 ,0.0000 ,1038137.2494 ,0.0000 ,1030775.9789 ,0.8907 ,924683.8269 ,1.0071 ,1033154.7435 ,0.0000 ,0.9961 ,0.9958 ,100.2822 ,25677.8303 ,
1990Q3,813.8051 ,106.6739 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9993 ,-0.0405 ,1.0000 ,1340730.6398 ,1.0083 ,163931.0184 ,356.7248 ,0.1558 ,162578.5645 ,0.1554 ,617916.2199 ,3139.1606 ,0.0030 ,0.5871 ,519158.9931 ,0.4933 ,31909.3871 ,12276.4842 ,0.0117 ,0.0303 ,8.7896 ,-46937.9507 ,0.0000 ,0.0000 ,-0.0446 ,-0.0446 ,402574.0825 ,4404.3795 ,0.0042 ,472221.0424 ,0.4487 ,-15028.5636 ,-0.0143 ,148902.4548 ,0.1415 ,82.4552 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0120 ,0.0126 ,51342.3302 ,0.0488 ,1.0047 ,227719.8324 ,226664.4700 ,13175573.5129 ,126372.1821 ,115544.0700 ,115400.3259 ,9.0529 ,116946.5411 ,1878780.3128 ,10.9403 ,14.8525 ,14.7621 ,0.9950 ,293256.2964 ,294716.6405 ,-25472.5481 ,-7576.7730 ,-0.0072 ,35320.2817 ,0.0336 ,1.0055 ,642334.5800 ,638830.7517 ,754992.8312 ,-140948.3608 ,-0.1339 ,750874.4709 ,0.9591 ,10044.4108 ,10472.5864 ,175374.2863 ,0.1666 ,10.3617 ,0.0130 ,8390.5782 ,7467.6268 ,126027.3453 ,0.1198 ,0.0012 ,1.2695 ,83.0000 ,110356.8052 ,0.1049 ,214498.3162 ,25142.3238 ,0.0239 ,20059.1332 ,0.0191 ,0.2038 ,0.1867 ,0.5158 ,0.5191 ,10828.1121 ,0.0868 ,0.0857 ,539489.5322 ,15683112.0509 ,4.6691 ,0.9982 ,301646.8746 ,302184.2672 ,1.0061 ,1052420.4199 ,0.0000 ,1046013.9993 ,0.0000 ,1037885.8909 ,0.9006 ,942063.6147 ,1.0078 ,1052420.4199 ,0.0000 ,1.0068 ,1.0014 ,100.0286 ,25698.3453 ,
1990Q4,-4390.6876 ,117.6848 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9836 ,-0.0192 ,1.0195 ,1355500.2529 ,1.0184 ,167721.7203 ,651.3131 ,0.1575 ,164691.0467 ,0.1569 ,628220.4611 ,-2140.5986 ,-0.0020 ,0.5898 ,529050.2469 ,0.4967 ,32596.1445 ,12392.6128 ,0.0116 ,0.0306 ,8.6858 ,-49779.3592 ,0.0000 ,0.0000 ,-0.0467 ,-0.0467 ,404427.7002 ,2227.2834 ,0.0021 ,479270.8876 ,0.4500 ,-17183.2147 ,-0.0161 ,150538.5056 ,0.1413 ,83.4212 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0108 ,0.0117 ,52006.6427 ,0.0488 ,1.0153 ,233717.3109 ,230194.8279 ,13274012.6057 ,126617.2972 ,115934.4400 ,115657.2239 ,9.0562 ,116574.4337 ,1887224.8985 ,11.0333 ,14.9011 ,14.6889 ,1.0118 ,309172.5679 ,305570.5043 ,-29863.2357 ,-4905.7425 ,-0.0046 ,35599.3704 ,0.0334 ,1.0173 ,655423.3363 ,644269.2865 ,769015.6325 ,-140638.6426 ,-0.1320 ,755928.4595 ,0.9143 ,7721.1008 ,8444.5857 ,177906.0753 ,0.1670 ,10.8635 ,0.0153 ,515.0549 ,2330.0018 ,128634.0935 ,0.1208 ,0.0024 ,1.2728 ,84.0000 ,111418.3641 ,0.1046 ,219198.8365 ,25712.9844 ,0.0241 ,19421.3056 ,0.0182 ,0.2058 ,0.1889 ,0.5231 ,0.5243 ,10682.8572 ,0.0866 ,0.0844 ,549252.4590 ,15960152.5606 ,4.7376 ,1.0058 ,309687.6228 ,307900.5061 ,1.0144 ,1065098.5233 ,0.0000 ,1049929.7485 ,0.0000 ,1045080.1012 ,0.9083 ,953680.1592 ,1.0046 ,1065098.5233 ,0.0000 ,1.0116 ,1.0015 ,99.8163 ,25810.5784 ,
1991Q1,-16031.3247 ,89.4889 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9902 ,0.0363 ,1.0170 ,1363631.6695 ,1.0325 ,169034.9269 ,486.3803 ,0.1555 ,163711.8600 ,0.1551 ,644000.7831 ,2954.2188 ,0.0027 ,0.5925 ,543805.0379 ,0.5003 ,33402.2163 ,12586.9725 ,0.0116 ,0.0307 ,8.8104 ,-51304.4129 ,0.0000 ,0.0000 ,-0.0472 ,-0.0472 ,416126.5099 ,2304.3508 ,0.0021 ,492500.6250 ,0.4531 ,-17902.1966 ,-0.0165 ,151132.7302 ,0.1390 ,84.2867 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0113 ,0.0119 ,53608.7637 ,0.0493 ,1.0247 ,237193.6885 ,231487.3137 ,13372759.7933 ,127123.9667 ,116402.5500 ,116124.4884 ,9.0700 ,116579.4348 ,1898993.5432 ,10.6771 ,14.8968 ,14.4693 ,1.0031 ,308809.5214 ,307865.2248 ,-45894.5604 ,-13546.7540 ,-0.0125 ,36576.1334 ,0.0337 ,1.0295 ,671080.2698 ,651840.7305 ,788437.9832 ,-133840.4337 ,-0.1231 ,765833.8562 ,1.0310 ,12133.5866 ,11768.6447 ,183195.8846 ,0.1685 ,10.9778 ,0.0151 ,-2484.5707 ,-3042.1042 ,132804.5164 ,0.1222 ,0.0025 ,1.2759 ,85.0000 ,112750.1431 ,0.1037 ,230291.6668 ,27173.9475 ,0.0250 ,17706.5442 ,0.0163 ,0.2119 ,0.1950 ,0.5286 ,0.5286 ,10721.4167 ,0.0865 ,0.0843 ,558081.2481 ,16232519.1727 ,4.7944 ,1.0049 ,306324.9507 ,304823.1207 ,1.0295 ,1086957.9011 ,0.0000 ,1055766.4447 ,0.0000 ,1053349.6894 ,0.9227 ,974207.7580 ,1.0023 ,1086957.9011 ,0.0000 ,1.0224 ,1.0079 ,99.5723 ,25950.5085 ,
1991Q2,-15263.6516 ,85.4121 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0538 ,-0.0211 ,0.9621 ,1374353.7710 ,1.0567 ,175795.1582 ,1946.3719 ,0.1582 ,166370.0518 ,0.1564 ,661367.6424 ,4297.7891 ,0.0039 ,0.5951 ,559658.4828 ,0.5036 ,34728.6092 ,12780.1282 ,0.0115 ,0.0313 ,8.8636 ,-52276.2808 ,0.0000 ,0.0000 ,-0.0470 ,-0.0470 ,422165.6316 ,3000.5518 ,0.0027 ,507382.2019 ,0.4566 ,-17547.6716 ,-0.0158 ,158247.4866 ,0.1424 ,85.0668 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0122 ,0.0119 ,55276.8327 ,0.0497 ,1.0394 ,244313.5350 ,235049.0743 ,13474081.2697 ,127272.9252 ,116234.1800 ,116258.6039 ,9.1497 ,116964.3353 ,1911231.3750 ,10.2188 ,14.9169 ,14.2752 ,1.0066 ,312898.1553 ,310845.5336 ,-61158.2120 ,-9725.1774 ,-0.0088 ,37951.4241 ,0.0342 ,1.0418 ,683831.0492 ,656385.7836 ,807445.4783 ,-135897.3517 ,-0.1223 ,775039.0005 ,1.0553 ,12914.2256 ,12237.8319 ,189534.8575 ,0.1706 ,10.3620 ,0.0128 ,-5538.4742 ,-6534.5042 ,136814.0505 ,0.1231 ,0.0016 ,1.2789 ,86.0000 ,114487.7222 ,0.1030 ,235669.4034 ,28594.1477 ,0.0257 ,16814.2034 ,0.0151 ,0.2121 ,0.1947 ,0.5403 ,0.5424 ,11038.7452 ,0.0865 ,0.0867 ,574662.1401 ,16589474.6255 ,4.9440 ,1.0100 ,307359.6812 ,304311.0294 ,1.0450 ,1111315.4939 ,0.0000 ,1063508.2374 ,0.0000 ,1059742.5383 ,0.9373 ,996827.7718 ,1.0036 ,1111315.4939 ,0.0000 ,1.0307 ,1.0398 ,99.4377 ,26101.2360 ,
1991Q3,-13531.5190 ,86.5511 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0576 ,-0.0543 ,0.9643 ,1384136.7307 ,1.0672 ,179590.6121 ,1533.3210 ,0.1590 ,168276.9190 ,0.1576 ,678195.7524 ,3950.9216 ,0.0035 ,0.6004 ,572244.1783 ,0.5066 ,35796.3245 ,11871.8640 ,0.0105 ,0.0317 ,8.8753 ,-51508.7535 ,0.0000 ,0.0000 ,-0.0456 ,-0.0456 ,430341.2322 ,5331.6078 ,0.0047 ,520735.4248 ,0.4610 ,-15712.4290 ,-0.0139 ,163878.1831 ,0.1451 ,86.2093 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0126 ,0.0146 ,56840.3613 ,0.0503 ,1.0504 ,246387.1004 ,234564.2793 ,13573904.7363 ,127355.3413 ,115844.8400 ,116393.3575 ,9.2152 ,116658.1112 ,1924626.1495 ,10.3095 ,14.9260 ,14.1061 ,1.0144 ,321148.4619 ,316604.5209 ,-74689.7310 ,-8710.4249 ,-0.0077 ,39739.6811 ,0.0352 ,1.0571 ,694646.5135 ,657107.9404 ,815060.7038 ,-141928.6161 ,-0.1256 ,771014.9695 ,1.0284 ,13774.7960 ,13394.7744 ,194999.0377 ,0.1726 ,10.4191 ,0.0125 ,-4821.0941 ,-5811.7033 ,140361.3533 ,0.1243 ,0.0012 ,1.2817 ,87.0000 ,115950.0447 ,0.1026 ,241956.5749 ,29685.3079 ,0.0263 ,16503.1335 ,0.0146 ,0.2142 ,0.1961 ,0.5464 ,0.5497 ,11510.5013 ,0.0861 ,0.0904 ,583286.6510 ,16896168.0347 ,5.0351 ,1.0178 ,316327.3679 ,310792.8176 ,1.0581 ,1129577.9279 ,0.0000 ,1067532.2098 ,0.0000 ,1066111.5586 ,0.9495 ,1013627.8832 ,1.0013 ,1129577.9279 ,0.0000 ,1.0375 ,1.0489 ,99.5414 ,26160.4256 ,
1991Q4,-12737.5990 ,87.5152 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0268 ,-0.0291 ,0.9996 ,1388368.9327 ,1.0851 ,184077.0318 ,2245.2902 ,0.1604 ,169645.2666 ,0.1584 ,698367.4786 ,7369.9372 ,0.0064 ,0.6085 ,582604.9255 ,0.5076 ,36867.2095 ,9314.1093 ,0.0081 ,0.0321 ,8.8685 ,-51207.1563 ,0.0000 ,0.0000 ,-0.0446 ,-0.0446 ,435591.2191 ,7035.8537 ,0.0061 ,531397.7692 ,0.4630 ,-14339.9468 ,-0.0125 ,169737.0850 ,0.1479 ,87.3232 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0138 ,0.0118 ,58243.0100 ,0.0507 ,1.0579 ,248930.8078 ,235310.5910 ,13673476.2799 ,127408.7556 ,115779.5200 ,116478.4850 ,9.2488 ,116248.6775 ,1929936.6396 ,10.0256 ,14.9746 ,13.9710 ,1.0033 ,318594.8674 ,317542.1994 ,-87427.3300 ,-13341.4248 ,-0.0116 ,40733.0505 ,0.0355 ,1.0697 ,710095.0584 ,663810.2418 ,831021.3868 ,-133649.7209 ,-0.1164 ,776854.4524 ,0.7613 ,4042.8938 ,5310.4901 ,199620.0603 ,0.1739 ,10.6422 ,0.0118 ,603.8258 ,-3249.8563 ,142650.8689 ,0.1243 ,-0.0002 ,1.2843 ,88.0000 ,118787.8252 ,0.1035 ,247753.0801 ,29605.9644 ,0.0258 ,16744.5204 ,0.0146 ,0.2159 ,0.1976 ,0.5541 ,0.5568 ,11629.2356 ,0.0858 ,0.0913 ,593370.5733 ,17170965.2267 ,5.1250 ,1.0156 ,319198.6933 ,314292.3432 ,1.0718 ,1147749.6176 ,0.0000 ,1070826.7332 ,0.0000 ,1072066.9370 ,0.9609 ,1028961.7924 ,0.9988 ,1147749.6176 ,0.0000 ,1.0443 ,1.0379 ,99.6259 ,26180.0208 ,
1992Q1,-15573.7066 ,81.5637 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0229 ,-0.0303 ,1.0090 ,1409022.1767 ,1.0916 ,185722.2111 ,1553.6937 ,0.1585 ,170130.9939 ,0.1572 ,722338.9888 ,10951.0940 ,0.0093 ,0.6165 ,595922.0399 ,0.5086 ,37072.3031 ,6303.6976 ,0.0054 ,0.0316 ,9.2163 ,-52081.6647 ,0.0000 ,0.0000 ,-0.0445 ,-0.0445 ,448248.2317 ,10170.2778 ,0.0087 ,543840.3752 ,0.4642 ,-15009.3616 ,-0.0128 ,170712.8495 ,0.1457 ,88.3555 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0125 ,0.0104 ,62251.9425 ,0.0531 ,1.0632 ,252801.4599 ,237772.5886 ,13774514.1057 ,127046.5673 ,115233.9700 ,116154.9931 ,9.3929 ,117385.9567 ,1942591.8475 ,9.6439 ,14.9684 ,13.8275 ,0.9954 ,325139.2568 ,326638.7361 ,-103001.0366 ,-15848.9926 ,-0.0135 ,42110.5744 ,0.0359 ,1.0809 ,722161.9475 ,668089.5290 ,848113.5429 ,-137015.6097 ,-0.1169 ,784610.4041 ,0.8479 ,10730.0902 ,12655.2079 ,205022.4903 ,0.1750 ,10.7644 ,0.0133 ,275.2860 ,-6264.8789 ,145020.1944 ,0.1238 ,-0.0008 ,1.2869 ,89.0000 ,122992.4037 ,0.1050 ,258465.8450 ,28694.7125 ,0.0245 ,17411.3282 ,0.0149 ,0.2206 ,0.2020 ,0.5547 ,0.5626 ,11812.5973 ,0.0857 ,0.0930 ,600450.3593 ,17431513.5372 ,5.2107 ,1.0157 ,325414.5428 ,320373.8572 ,1.0825 ,1171690.9947 ,0.0000 ,1082383.4406 ,0.0000 ,1075716.4219 ,0.9689 ,1048698.5910 ,1.0062 ,1171690.9947 ,0.0000 ,1.0488 ,1.0382 ,99.9432 ,26426.1520 ,
